,vi_family,grad_estimator_type,good_model_id,laplaces_method_use,augmentation_param_M,step_size,num_epochs,time per iter,good_model_names,seed,final_metric,final_metric_std,training_average_lower_bound,sampling_M,step_size_scheme
2738,gaussian,IWAEDREG,136,0,1,0.0005434782608695652,30000,0.0310195183912913,endo3,12,-127.44248021600842,6.285109956571713,-287.6075619975253,1,comprehensive step search
2739,gaussian,IWAEDREG,136,0,10,0.0005434782608695652,30000,0.026235585451126097,endo3,12,-129.37757107527878,9.137789328063956,-209.13010317796335,1,comprehensive step search
2740,gaussian,IWAEDREG,136,1,1,0.0005434782608695652,30000,0.0322236913283666,endo3,77,-127.47437489474393,6.364611604613812,-140.4411153184083,1,comprehensive step search
2741,gaussian,IWAEDREG,136,1,10,0.0005434782608695652,30000,0.02639660366376241,endo3,77,-129.4959267031853,9.477389958967185,-128.7004503173205,1,comprehensive step search
2742,gaussian,IWAEDREG,136,1,1,0.0005434782608695652,30000,0.031450353813171385,endo3,12,-127.42000079177774,6.223379553965728,-140.31951924113932,1,comprehensive step search
2743,gaussian,IWAEDREG,136,1,10,0.0005434782608695652,30000,0.02642446857293447,endo3,12,-129.33644256116804,9.275114099960467,-128.53322138741328,1,comprehensive step search
2744,rnvp,IWAE,136,0,1,0.0005434782608695652,30000,0.23111340619723003,endo3,77,-125.36959243788777,5.724227385679565,-205.68280387419588,1,comprehensive step search
2745,rnvp,IWAE,136,0,10,0.0005434782608695652,30000,0.2213762037674586,endo3,77,-129.45615019215987,9.792341740256239,-169.3838726773592,1,comprehensive step search
2746,rnvp,IWAE,136,0,1,0.0005434782608695652,30000,0.2286837547938029,endo3,12,-125.64891336484742,5.737534388208828,-209.73029767671125,1,comprehensive step search
2747,rnvp,IWAE,136,0,10,0.0005434782608695652,30000,0.2180552849928538,endo3,12,-129.13370366195426,9.60481795774134,-167.52030201350254,1,comprehensive step search
2748,rnvp,IWAEDREG,136,0,1,0.0005434782608695652,30000,0.2548693359375,endo3,77,-123.88793224685297,5.320442180928079,-205.37971647812705,1,comprehensive step search
2749,rnvp,IWAEDREG,136,0,10,0.0005434782608695652,30000,0.20203399381637574,endo3,77,-128.69360115522858,9.145124974162792,-168.68041184985972,1,comprehensive step search
2750,rnvp,IWAEDREG,136,0,1,0.0005434782608695652,30000,0.264321045144399,endo3,12,-124.61794940221012,5.392181950367646,-209.4991885846423,1,comprehensive step search
2751,rnvp,IWAEDREG,136,0,10,0.0005434782608695652,30000,0.2480420928557714,endo3,12,-128.1645354790064,8.910535017460932,-166.6212216335673,1,comprehensive step search
2752,gaussian,IWAEDREG,151,0,1,9.940357852882704e-05,30000,0.6543338422616323,lsat,77,-1558.7390204602934,1.5794365731714435,-3885.822252038397,1,comprehensive step search
2753,gaussian,IWAEDREG,151,0,10,9.940357852882704e-05,30000,0.6935488766352336,lsat,77,-1725.8436376630843,285.90089841219555,-2264.308486743349,1,comprehensive step search
2754,gaussian,IWAEDREG,151,0,1,9.940357852882704e-05,30000,0.919185926214854,lsat,12,-1558.7472166799325,1.5861544979800457,-3854.4656754906114,1,comprehensive step search
2755,gaussian,IWAEDREG,151,0,10,9.940357852882704e-05,30000,0.9468860736052195,lsat,12,-1729.8744668129711,295.1096499452167,-2204.613142450067,1,comprehensive step search
2756,gaussian,IWAEDREG,151,1,1,2.485089463220676e-05,30000,0.8223438757101694,lsat,77,-4092.0852391529215,31.608539577102455,-24545.929983290138,1,comprehensive step search
2757,gaussian,IWAEDREG,151,1,10,2.485089463220676e-05,30000,0.6574316314617793,lsat,77,-38025.09748330984,133816.8724533833,-11723.859322224404,1,comprehensive step search
2758,gaussian,IWAEDREG,151,1,1,2.485089463220676e-05,30000,0.6597997678836187,lsat,12,-4091.232989670151,31.064062712352218,-24622.951611182893,1,comprehensive step search
2759,gaussian,IWAEDREG,151,1,10,2.485089463220676e-05,30000,0.6648804931561152,lsat,12,-35867.768819942954,97956.69987106315,-11584.833536487959,1,comprehensive step search
2760,rnvp,IWAE,151,0,1,9.940357852882704e-05,30000,0.8866033603191376,lsat,77,-1558.0795064820086,1.2281992680119163,-2850.1197058825046,1,comprehensive step search
2761,rnvp,IWAE,151,0,10,9.940357852882704e-05,30000,0.8871778927087783,lsat,77,-1559.210340907817,2.0385578974768377,-1984.7222563028336,1,comprehensive step search
2762,rnvp,IWAE,151,0,1,9.940357852882704e-05,30000,1.4013154979228974,lsat,12,-1558.0983047127525,1.2551404263805934,-2882.267765084559,1,comprehensive step search
2763,rnvp,IWAE,151,0,10,9.940357852882704e-05,30000,1.3801279916683833,lsat,12,-1559.142318022782,2.070557208790161,-1981.76942091643,1,comprehensive step search
2764,rnvp,IWAEDREG,151,0,1,9.940357852882704e-05,30000,1.3145568302551904,lsat,77,-1557.7618360185165,0.9970433816564126,-2848.8167639400276,1,comprehensive step search
2765,rnvp,IWAEDREG,151,0,10,9.940357852882704e-05,30000,1.296631212981542,lsat,77,-1557.8625999542896,1.1369209507632734,-1980.8756578646962,1,comprehensive step search
2766,rnvp,IWAEDREG,151,0,1,9.940357852882704e-05,30000,1.2909109362681708,lsat,12,-1557.77453897832,0.991063269506519,-2880.87792510797,1,comprehensive step search
2767,rnvp,IWAEDREG,151,0,10,9.940357852882704e-05,30000,1.1975838298161825,lsat,12,-1557.907947775023,1.1735362212399163,-1977.0188912314475,1,comprehensive step search
2768,gaussian,IWAE,155,0,1,0.0004098360655737705,30000,0.10870000439484914,oxford,77,-4333.84568828054,3.2210016654239677,-33512.304264132785,1,comprehensive step search
2769,gaussian,IWAE,155,0,10,0.0004098360655737705,30000,0.09787398696740468,oxford,77,-4799.59499565714,645.5449702869573,-11487.875834082633,1,comprehensive step search
2770,gaussian,IWAE,155,0,1,0.0004098360655737705,30000,0.10960933736960093,oxford,12,-4334.017506451258,3.5392056558945666,-33231.754448342275,1,comprehensive step search
2771,gaussian,IWAE,155,0,10,0.0004098360655737705,30000,0.09766304693222046,oxford,12,-4880.274731451508,747.8045522884346,-11823.649424678792,1,comprehensive step search
2772,gaussian,IWAE,155,1,1,1.600922131147541e-06,30000,0.12731545057296753,oxford,77,-1.31283554495636e+36,9.566657458660091e+37,-7.260102630097019e+34,1,comprehensive step search
2773,gaussian,IWAE,155,1,10,1.600922131147541e-06,30000,0.09276489156087239,oxford,77,-6.817884825503309e+43,6.673372936228908e+45,-46425.78689668084,1,comprehensive step search
2774,gaussian,IWAE,155,1,1,1.600922131147541e-06,30000,0.10413359572092692,oxford,12,-8.633898488754407e+39,8.52582515812575e+41,-4.06713655874291e+34,1,comprehensive step search
2775,gaussian,IWAE,155,1,10,1.600922131147541e-06,30000,0.0875859000603358,oxford,12,-6.102744981700725e+38,6.099972892391387e+40,-37928.33754006894,1,comprehensive step search
2776,gaussian,IWAEDREG,155,0,1,0.0004098360655737705,30000,0.05113002430597941,oxford,77,-4332.203052218816,1.8342156672669447,-33511.679557177034,1,comprehensive step search
2777,gaussian,IWAEDREG,155,0,10,0.0004098360655737705,30000,0.05097768913110097,oxford,77,-4815.656237374455,674.0596958201701,-11470.773371979789,1,comprehensive step search
2778,gaussian,IWAEDREG,155,0,1,0.0004098360655737705,30000,0.052723409406344096,oxford,12,-4332.89015142982,2.6974098181590276,-33231.2751871013,1,comprehensive step search
2779,gaussian,IWAEDREG,155,0,10,0.0004098360655737705,30000,0.048463667178153993,oxford,12,-4799.637524550516,638.6634941788558,-11780.126226118275,1,comprehensive step search
2780,gaussian,IWAEDREG,155,1,1,1.600922131147541e-06,30000,0.05180737528800965,oxford,77,-6.5444279922238096e+38,6.541125026059856e+40,-7.260102630097213e+34,1,comprehensive step search
2781,gaussian,IWAEDREG,155,1,10,1.600922131147541e-06,30000,0.04284556578795115,oxford,77,-9.735735897637281e+40,9.722687518340572e+42,-46431.8824348055,1,comprehensive step search
2782,gaussian,IWAEDREG,155,1,1,1.600922131147541e-06,30000,0.04856679210662842,oxford,12,-1.690530788381499e+39,1.2111712405319167e+41,-4.06713655874291e+34,1,comprehensive step search
2783,gaussian,IWAEDREG,155,1,10,1.600922131147541e-06,30000,0.0440411989847819,oxford,12,-4.6067393747202196e+42,4.606496883381517e+44,-37928.14640937385,1,comprehensive step search
2784,rnvp,IWAE,155,0,1,0.0004098360655737705,30000,0.2678020466168721,oxford,77,-4332.36011647261,1.749670861330375,-18525.38941786436,1,comprehensive step search
2785,rnvp,IWAE,155,0,10,0.0004098360655737705,30000,0.2684524464527766,oxford,77,-4335.074121449565,3.175832584790538,-8174.088834500261,1,comprehensive step search
2786,rnvp,IWAE,155,0,1,0.0004098360655737705,30000,0.27696974590619405,oxford,12,-4332.4422481834035,1.7901646489083451,-18556.806771354175,1,comprehensive step search
2787,rnvp,IWAE,155,0,10,0.0004098360655737705,30000,0.26789878880182905,oxford,12,-4334.952683270715,3.2648055083982856,-8082.203544608308,1,comprehensive step search
2788,rnvp,IWAEDREG,155,0,1,0.0004098360655737705,30000,0.29961279357274373,oxford,77,-4331.6723981066425,1.3771743430101584,-18524.40982069794,1,comprehensive step search
2789,rnvp,IWAEDREG,155,0,10,0.0004098360655737705,30000,0.2786330572684606,oxford,77,-4332.364968364408,2.381128079814947,-8170.517847591357,1,comprehensive step search
2790,rnvp,IWAEDREG,155,0,1,0.0004098360655737705,30000,0.28510147807598113,oxford,12,-4331.75516240983,1.4370257869380356,-18556.490603034927,1,comprehensive step search
2791,rnvp,IWAEDREG,155,0,10,0.0004098360655737705,30000,0.2765006491581599,oxford,12,-4332.426180917582,2.1687014024055093,-8081.442431986314,1,comprehensive step search
2792,gaussian,IWAE,2,0,1,0.03333333333333333,30000,0.021471698768933616,test_simplex,77,-4.358761583563012,0.2686961050842515,-4.92017759978983,10,comprehensive step search
2793,gaussian,IWAE,2,0,10,0.03333333333333333,30000,0.013435660139719646,test_simplex,77,-4.349091596365302,0.18617438236066375,-4.5806726883659765,10,comprehensive step search
2794,gaussian,IWAE,2,0,1,0.03333333333333333,30000,0.018847953232129414,test_simplex,12,-4.371199530010381,0.1909672159128941,-4.939281137660693,10,comprehensive step search
2795,gaussian,IWAE,2,0,10,0.03333333333333333,30000,0.012694960713386536,test_simplex,12,-4.343674606521297,0.2272544754593409,-4.586026199073403,10,comprehensive step search
2796,gaussian,IWAE,2,1,1,0.03333333333333333,30000,0.02078837374051412,test_simplex,77,-4.369148655820191,0.17941484683463943,-4.469756752874108,10,comprehensive step search
2797,gaussian,IWAE,2,1,10,0.03333333333333333,30000,0.012231946269671123,test_simplex,77,-4.344208977289341,0.18014708184976536,-4.370777598184485,10,comprehensive step search
2798,gaussian,IWAE,2,1,1,0.03333333333333333,30000,0.021089513762791952,test_simplex,12,-4.376983243167055,0.15371790973170105,-4.489069120161751,10,comprehensive step search
2799,gaussian,IWAE,2,1,10,0.03333333333333333,30000,0.01296597040494283,test_simplex,12,-4.3557078070680815,0.21112169112889298,-4.402696886942983,10,comprehensive step search
2800,gaussian,IWAEDREG,2,0,1,0.03333333333333333,30000,0.02588845763206482,test_simplex,77,-4.3707145901797855,0.17474910648553063,-4.916650436128959,10,comprehensive step search
2801,gaussian,IWAEDREG,2,0,10,0.03333333333333333,30000,0.009215723991394044,test_simplex,77,-4.35013694661435,0.17503305382410753,-4.588890005187391,10,comprehensive step search
2802,gaussian,IWAEDREG,2,0,1,0.03333333333333333,30000,0.01361815954844157,test_simplex,12,-4.377394471402302,0.17363145259110227,-4.9373695928393,10,comprehensive step search
2803,gaussian,IWAEDREG,2,0,10,0.03333333333333333,30000,0.008637713686625163,test_simplex,12,-4.352473688174763,0.18848307643296425,-4.585086143124662,10,comprehensive step search
2804,gaussian,IWAEDREG,2,1,1,0.03333333333333333,30000,0.012914165472984313,test_simplex,77,-4.362101799957982,0.2739101526816414,-4.461673388018262,10,comprehensive step search
2805,gaussian,IWAEDREG,2,1,10,0.03333333333333333,30000,0.009608482122421264,test_simplex,77,-4.356954364626673,0.1703060362311643,-4.364816109357361,10,comprehensive step search
2806,gaussian,IWAEDREG,2,1,1,0.03333333333333333,30000,0.01406683312257131,test_simplex,12,-4.369725971144704,0.15626432398969037,-4.483669919572486,10,comprehensive step search
2807,gaussian,IWAEDREG,2,1,10,0.03333333333333333,30000,0.009545073620478312,test_simplex,12,-4.347747546116965,0.17367464174835237,-4.392707641562942,10,comprehensive step search
2808,gaussian,IWAE,3,0,1,0.002564102564102564,30000,0.09615261300404866,naive_bayes,77,-3615.154783283801,0.3029756247256423,-4450.6254855884945,10,comprehensive step search
2809,gaussian,IWAE,3,0,10,0.002564102564102564,30000,0.08886257860660553,naive_bayes,77,-3615.379314762684,0.7167065869511229,-4057.8514948005495,10,comprehensive step search
2810,gaussian,IWAE,3,0,1,0.002564102564102564,30000,0.09665630905628204,naive_bayes,12,-3615.1251995769117,0.3708817794390436,-4452.7988983988,10,comprehensive step search
2811,gaussian,IWAE,3,0,10,0.002564102564102564,30000,0.09014069918791454,naive_bayes,12,-3615.347579109169,0.7191543856422089,-4072.1616773857013,10,comprehensive step search
2812,gaussian,IWAE,3,1,1,0.000641025641025641,30000,0.09552079788049062,naive_bayes,77,-3615.11072463495,0.26263589044894253,-3615.421209336139,10,comprehensive step search
2813,gaussian,IWAE,3,1,10,4.0064102564102564e-05,30000,0.0881057120958964,naive_bayes,77,-3615.091592342464,0.24893026873640858,-3615.155661939584,10,comprehensive step search
2814,gaussian,IWAE,3,1,1,0.000641025641025641,30000,0.09481955482165019,naive_bayes,12,-3615.129773144971,0.2555615988753829,-3615.3794848239713,10,comprehensive step search
2815,gaussian,IWAE,3,1,10,0.00016025641025641026,30000,0.08756000435352325,naive_bayes,12,-3615.107780299072,0.270138633765073,-3615.135926933159,10,comprehensive step search
2816,gaussian,IWAEDREG,3,0,1,0.002564102564102564,30000,0.07161701788902283,naive_bayes,77,-3615.119217531535,0.2370982043765425,-4450.495536662287,10,comprehensive step search
2817,gaussian,IWAEDREG,3,0,10,0.002564102564102564,30000,0.06668800857861837,naive_bayes,77,-3615.095951684548,0.2744689835886346,-4057.113539441469,10,comprehensive step search
2818,gaussian,IWAEDREG,3,0,1,0.002564102564102564,30000,0.0762177769502004,naive_bayes,12,-3615.1052512281035,0.23160526132435275,-4452.681114950909,10,comprehensive step search
2819,gaussian,IWAEDREG,3,0,10,0.002564102564102564,30000,0.07036121689478557,naive_bayes,12,-3615.0988993975416,0.25360050165625414,-4071.493434749524,10,comprehensive step search
2820,gaussian,IWAEDREG,3,1,1,0.002564102564102564,30000,0.0862760816971461,naive_bayes,77,-3615.114485720998,0.25669817759817865,-3615.3539131815337,10,comprehensive step search
2821,gaussian,IWAEDREG,3,1,10,0.000641025641025641,30000,0.07931069288253784,naive_bayes,77,-3615.1063395201404,0.21765820358989688,-3615.1367934614314,10,comprehensive step search
2822,gaussian,IWAEDREG,3,1,1,0.002564102564102564,30000,0.08552724425792695,naive_bayes,12,-3615.1047521472133,0.24487511183057575,-3615.3193259071545,10,comprehensive step search
2823,gaussian,IWAEDREG,3,1,10,0.002564102564102564,30000,0.07952780723571777,naive_bayes,12,-3615.1020410337733,0.2466504465944087,-3615.112421320522,10,comprehensive step search
2824,rnvp,IWAE,3,0,1,0.002564102564102564,30000,0.21470747280915578,naive_bayes,77,-3615.11777164122,0.25594331903785833,-3994.503429588445,10,comprehensive step search
2825,rnvp,IWAE,3,0,10,0.000641025641025641,30000,0.20526096500555674,naive_bayes,77,-3615.211957866503,0.4877434784932262,-3953.2634118108485,10,comprehensive step search
2826,rnvp,IWAE,3,0,1,0.002564102564102564,30000,0.2179191612402598,naive_bayes,12,-3615.100019192329,0.21481569476938903,-3996.198669940955,10,comprehensive step search
2827,rnvp,IWAE,3,0,10,0.000641025641025641,30000,0.20791654915014904,naive_bayes,12,-3615.167507081949,0.39087992217334483,-3945.27804955043,10,comprehensive step search
2828,rnvp,IWAEDREG,3,0,1,0.002564102564102564,30000,0.23840081821282705,naive_bayes,77,-3615.076774657711,0.08430835802971896,-3994.380229299335,10,comprehensive step search
2829,rnvp,IWAEDREG,3,0,10,0.002564102564102564,30000,0.2012113602956136,naive_bayes,77,-3615.084948366487,0.16700553775178986,-3858.624908755758,10,comprehensive step search
2830,rnvp,IWAEDREG,3,0,1,0.002564102564102564,30000,0.22947698690891266,naive_bayes,12,-3615.0771942693386,0.07889834494790177,-3996.1443436407167,10,comprehensive step search
2831,rnvp,IWAEDREG,3,0,10,0.000641025641025641,30000,0.2173634347041448,naive_bayes,12,-3615.08058116581,0.14091162730477202,-3944.844875970641,10,comprehensive step search
2832,gaussian,IWAE,5,0,1,0.00625,30000,0.027965059288342795,congress,77,738.7758491444338,0.198583818305218,-648.3573350336986,10,comprehensive step search
2833,gaussian,IWAE,5,0,10,0.0015625,30000,0.02010374491214752,congress,77,738.6958004327214,0.47261648171324466,292.34773106740147,10,comprehensive step search
2834,gaussian,IWAE,5,0,1,0.00625,30000,0.027081277910868326,congress,12,738.6687398685981,0.3526777760210306,-767.8941560684075,10,comprehensive step search
2835,gaussian,IWAE,5,0,10,0.0015625,30000,0.019430116788546243,congress,12,738.5946865662457,0.6899503855042175,299.2087431269312,10,comprehensive step search
2836,gaussian,IWAE,5,1,1,9.765625e-05,30000,0.02723335627714793,congress,77,738.7972505135979,0.048057950053015934,738.7803818808462,10,comprehensive step search
2837,gaussian,IWAE,5,1,10,9.765625e-05,30000,0.01903807049592336,congress,77,738.780054425251,0.12174985757464496,738.7901804422215,10,comprehensive step search
2838,gaussian,IWAE,5,1,1,9.765625e-05,30000,0.027078402789433798,congress,12,738.7933541355686,0.048510128119793716,738.7823037792257,10,comprehensive step search
2839,gaussian,IWAE,5,1,10,9.765625e-05,30000,0.018987085405985513,congress,12,738.7832817692931,0.09806265401104658,738.7910853049566,10,comprehensive step search
2840,gaussian,IWAEDREG,5,0,1,0.0015625,30000,0.01804328248500824,congress,77,738.7941922837838,0.04469912667215485,-1187.7893497961225,10,comprehensive step search
2841,gaussian,IWAEDREG,5,0,10,0.0015625,30000,0.012970728500684103,congress,77,738.7955854461826,0.03479827940512224,292.1103196063389,10,comprehensive step search
2842,gaussian,IWAEDREG,5,0,1,0.0015625,30000,0.017904375823338828,congress,12,738.7949068733817,0.04602390983993319,-1210.8475280367518,10,comprehensive step search
2843,gaussian,IWAEDREG,5,0,10,0.000390625,30000,0.012897253568967183,congress,12,738.7948423027851,0.03868928707326834,189.21628586798377,10,comprehensive step search
2844,gaussian,IWAEDREG,5,1,1,9.765625e-05,30000,0.017872492329279583,congress,77,738.794936793502,0.03669165743663189,738.7878920585986,10,comprehensive step search
2845,gaussian,IWAEDREG,5,1,10,9.765625e-05,30000,0.013004959710439046,congress,77,738.7951933049625,0.03400403064999567,738.7949949640658,10,comprehensive step search
2846,gaussian,IWAEDREG,5,1,1,9.765625e-05,30000,0.018314694460233052,congress,12,738.795411396859,0.03289385153865767,738.7857673147915,10,comprehensive step search
2847,gaussian,IWAEDREG,5,1,10,9.765625e-05,30000,0.013033432817459107,congress,12,738.7936518924106,0.032347989985719416,738.7938167362926,10,comprehensive step search
2848,rnvp,IWAE,5,0,1,0.00625,30000,0.13542575407028198,congress,77,738.7619040521274,0.2681435270450043,318.68895625914666,10,comprehensive step search
2849,rnvp,IWAE,5,0,10,0.0015625,30000,0.12667881615956625,congress,77,738.7161501724324,0.4400440080514605,493.8935698768389,10,comprehensive step search
2850,rnvp,IWAE,5,0,1,0.00625,30000,0.13549992914994557,congress,12,738.7737139874419,0.15613215451665666,180.68314625867853,10,comprehensive step search
2851,rnvp,IWAE,5,0,10,0.0015625,30000,0.12840874716440837,congress,12,738.7660327474144,0.28700511914586296,498.1860640906883,10,comprehensive step search
2852,rnvp,IWAEDREG,5,0,1,0.0015625,30000,0.19220379920005798,congress,77,738.7647837224281,0.2661050969962764,37.605451913432255,10,comprehensive step search
2853,rnvp,IWAEDREG,5,0,10,0.0015625,30000,0.16752762880325317,congress,77,738.7907230227462,0.04176810213224097,494.28187843518845,10,comprehensive step search
2854,rnvp,IWAEDREG,5,0,1,0.00625,30000,0.18766975297927857,congress,12,738.7956990251802,0.02850295017833048,178.36937363192462,10,comprehensive step search
2855,rnvp,IWAEDREG,5,0,10,0.0015625,30000,0.16943978860378264,congress,12,738.7954417797259,0.040387074958968115,500.5695126936535,10,comprehensive step search
2856,gaussian,IWAE,7,0,1,0.05,30000,0.08115280862649282,wells,77,-2041.9110068642908,0.10391488100404396,-2117.6881526772727,10,comprehensive step search
2857,gaussian,IWAE,7,0,10,0.05,30000,0.07674838378429413,wells,77,-2042.0527561381277,0.5438777351506907,-2049.198618254751,10,comprehensive step search
2858,gaussian,IWAE,7,0,1,0.0125,30000,0.08163362131118775,wells,12,-2041.90426388699,0.038579080560270866,-2159.875241617996,10,comprehensive step search
2859,gaussian,IWAE,7,0,10,0.0125,30000,0.07426040158271789,wells,12,-2041.9342691259594,0.23719095763241926,-2051.2751081807196,10,comprehensive step search
2860,gaussian,IWAE,7,1,1,0.0001953125,30000,0.08131585614681244,wells,77,-2041.9039906951366,0.007429578526819024,-2041.9046436349909,10,comprehensive step search
2861,gaussian,IWAE,7,1,10,0.00078125,30000,0.07406126858393351,wells,77,-2041.9059245996136,0.04486576921158468,-2041.903764109584,10,comprehensive step search
2862,gaussian,IWAE,7,1,1,0.0001953125,30000,0.08192273335456848,wells,12,-2041.9037630424534,0.011347642289802715,-2041.9032396248629,10,comprehensive step search
2863,gaussian,IWAE,7,1,10,0.003125,30000,0.07438829061985015,wells,12,-2041.9222076734222,0.16712020245178366,-2041.8960141220764,10,comprehensive step search
2864,gaussian,IWAEDREG,7,0,1,0.0125,30000,0.06727378083864848,wells,77,-2041.9039859084173,0.005161782034121507,-2175.652902177317,10,comprehensive step search
2865,gaussian,IWAEDREG,7,0,10,0.0125,30000,0.061281575926144916,wells,77,-2041.9039448933668,0.0033610773323899785,-2053.6828586292136,10,comprehensive step search
2866,gaussian,IWAEDREG,7,0,1,0.0125,30000,0.06446632747650147,wells,12,-2041.9036530830278,0.0066861231483019215,-2159.8695326080415,10,comprehensive step search
2867,gaussian,IWAEDREG,7,0,10,0.0125,30000,0.05898944653669993,wells,12,-2041.9038814199175,0.0031572438552123117,-2051.2413075813433,10,comprehensive step search
2868,gaussian,IWAEDREG,7,1,1,0.003125,30000,0.0680106769879659,wells,77,-2041.9039675382483,0.0033181876846698436,-2041.9037434170937,10,comprehensive step search
2869,gaussian,IWAEDREG,7,1,10,0.0125,30000,0.062425843954086305,wells,77,-2041.903945452359,0.0038158878843107128,-2041.9019203324062,10,comprehensive step search
2870,gaussian,IWAEDREG,7,1,1,0.0001953125,30000,0.06973877983093262,wells,12,-2041.903931196776,0.0027758368463000377,-2041.9037328273855,10,comprehensive step search
2871,gaussian,IWAEDREG,7,1,10,0.0125,30000,0.06318792997996012,wells,12,-2041.904016376912,0.004385468732082659,-2041.901111273795,10,comprehensive step search
2872,rnvp,IWAE,7,0,1,0.0125,30000,0.1755964780886968,wells,77,-2043.0341219901811,0.7390819758679863,-2083.919126634311,10,comprehensive step search
2873,rnvp,IWAE,7,0,10,0.003125,30000,0.17302291103204093,wells,77,-2041.9150627480046,0.1535571191606603,-2051.8062092380733,10,comprehensive step search
2874,rnvp,IWAE,7,0,1,0.0125,30000,0.18297648018201193,wells,12,-2057.4116118852726,4.55520895761775,-2129.9039238908267,10,comprehensive step search
2875,rnvp,IWAE,7,0,10,0.003125,30000,0.17200675739447277,wells,12,-2041.9124302985501,0.12031067525655899,-2049.17069284723,10,comprehensive step search
2876,rnvp,IWAEDREG,7,0,1,0.003125,30000,0.1721711654027303,wells,77,-2041.9037020219127,0.0036726748988639055,-2139.008963128376,10,comprehensive step search
2877,rnvp,IWAEDREG,7,0,10,0.003125,30000,0.15868127522468567,wells,77,-2041.903849771517,0.0081380109157209,-2051.7785110160276,10,comprehensive step search
2878,rnvp,IWAEDREG,7,0,1,0.003125,30000,0.23178656669457753,wells,12,-2041.9043370996183,0.006395609592769886,-2132.3383799593835,10,comprehensive step search
2879,rnvp,IWAEDREG,7,0,10,0.003125,30000,0.21865672726631163,wells,12,-2041.904169910531,0.003419804531681826,-2049.174390319718,10,comprehensive step search
2880,gaussian,IWAE,10,0,1,0.0005780346820809249,30000,0.05928454106648763,hiv_chr,77,-73.58810733259824,0.8728903095212763,-1655.2457826152129,10,comprehensive step search
2881,gaussian,IWAE,10,0,10,0.0005780346820809249,30000,0.055410270794232684,hiv_chr,77,-75.15255959068988,1.930978827024902,-998.136459522477,10,comprehensive step search
2882,gaussian,IWAE,10,0,1,0.0005780346820809249,30000,0.0609413623491923,hiv_chr,12,-73.62834026867564,0.8696208402366636,-1517.5312688453105,10,comprehensive step search
2883,gaussian,IWAE,10,0,10,0.0005780346820809249,30000,0.055655067030588784,hiv_chr,12,-74.94555907287734,1.7991606508204403,-996.198477483175,10,comprehensive step search
2884,gaussian,IWAE,10,1,1,0.0005780346820809249,30000,0.06103447456359863,hiv_chr,77,-73.65278529162347,0.8698513961171483,-1006.6251397173055,10,comprehensive step search
2885,gaussian,IWAE,10,1,10,0.00014450867052023122,30000,0.054609297259648644,hiv_chr,77,-171.8586885796351,48.86620549565578,-548.4847639976874,10,comprehensive step search
2886,gaussian,IWAE,10,1,1,0.0005780346820809249,30000,0.06317717179457347,hiv_chr,12,-73.61184427913591,0.8637152288752709,-973.9525786790368,10,comprehensive step search
2887,gaussian,IWAE,10,1,10,0.00014450867052023122,30000,0.05536493066151937,hiv_chr,12,-175.68946024012547,54.42624696145222,-549.019921898355,10,comprehensive step search
2888,gaussian,IWAEDREG,10,0,1,0.0005780346820809249,30000,0.03479963419437408,hiv_chr,77,-73.43227271731392,0.7522735157688298,-1655.1902530422667,10,comprehensive step search
2889,gaussian,IWAEDREG,10,0,10,0.0005780346820809249,30000,0.029980359244346617,hiv_chr,77,-73.653038566481,0.9941194509103097,-996.4758136309299,10,comprehensive step search
2890,gaussian,IWAEDREG,10,0,1,0.0005780346820809249,30000,0.035241287581125894,hiv_chr,12,-73.43512906807034,0.7548514230185411,-1517.2491303338177,10,comprehensive step search
2891,gaussian,IWAEDREG,10,0,10,0.0005780346820809249,30000,0.030341818674405416,hiv_chr,12,-73.580665307959,0.9531833979880565,-996.6862073116912,10,comprehensive step search
2892,gaussian,IWAEDREG,10,1,1,0.00014450867052023122,30000,0.03518132283687592,hiv_chr,77,-153.12526516831952,3.508659293465758,-1171.7429714312552,10,comprehensive step search
2893,gaussian,IWAEDREG,10,1,10,0.00014450867052023122,30000,0.030174062633514406,hiv_chr,77,-170.14331720818845,61.62000794108719,-545.0590556357802,10,comprehensive step search
2894,gaussian,IWAEDREG,10,1,1,0.00014450867052023122,30000,0.03500034597714742,hiv_chr,12,-153.42289802933988,3.6328423520116933,-1144.6033122375966,10,comprehensive step search
2895,gaussian,IWAEDREG,10,1,10,0.00014450867052023122,30000,0.03014230004151662,hiv_chr,12,-170.4290028408469,69.92083636476035,-544.3162616074623,10,comprehensive step search
2896,rnvp,IWAE,10,0,1,0.0005780346820809249,30000,0.2802837384303411,hiv_chr,77,-73.18427327703392,0.7526772050139044,-950.4507579099874,10,comprehensive step search
2897,rnvp,IWAE,10,0,10,0.0005780346820809249,30000,0.270092057855924,hiv_chr,77,-75.26451317020299,1.7195493695622766,-574.6111856148282,10,comprehensive step search
2898,rnvp,IWAE,10,0,1,0.0005780346820809249,30000,0.20913716169993082,hiv_chr,12,-73.21325644594232,0.8132555743542307,-907.2636125852002,10,comprehensive step search
2899,rnvp,IWAE,10,0,10,0.0005780346820809249,30000,0.19186260283788045,hiv_chr,12,-75.19957229916413,1.8513964827903049,-576.8677409134493,10,comprehensive step search
